DateTime,O3,CO,NO2,SO2,PM10,PM2.5,Estacion,Anio,Mes,Dia,Hora
2022-01-12 03:00:00,5.81,,11.3,0.03,17.0,8.4,AGUA SANTA,2022,1,12,3
2022-01-12 04:00:00,3.75,,12.0,0.02,36.0,8.0,AGUA SANTA,2022,1,12,4
2022-01-12 05:00:00,3.9,,12.2,0.27,38.0,18.0,AGUA SANTA,2022,1,12,5
2022-01-12 06:00:00,4.01,,13.5,0.35,28.0,25.0,AGUA SANTA,2022,1,12,6
2022-01-12 07:00:00,3.96,,13.8,0.7,36.0,18.0,AGUA SANTA,2022,1,12,7
2022-01-12 08:00:00,7.65,,13.6,0.94,58.0,12.0,AGUA SANTA,2022,1,12,8
2022-01-12 09:00:00,11.73,,20.4,1.89,59.0,8.333333333333334,AGUA SANTA,2022,1,12,9
2022-01-12 10:00:00,21.26,,25.4,1.65,47.0,4.666666666666667,AGUA SANTA,2022,1,12,10
2022-01-12 11:00:00,36.46,,17.9,0.95,70.0,1.0,AGUA SANTA,2022,1,12,11
2022-01-12 12:00:00,44.53,,4.9,0.92,28.0,1.2,AGUA SANTA,2022,1,12,12
2022-01-12 13:00:00,47.3,,4.1,1.0,12.0,1.4,AGUA SANTA,2022,1,12,13
2022-01-12 14:00:00,51.14,,4.6,1.24,23.0,1.6,AGUA SANTA,2022,1,12,14
2022-01-12 15:00:00,44.3,,6.3,0.82,48.0,1.8,AGUA SANTA,2022,1,12,15
2022-01-12 16:00:00,44.03,,6.1,0.63,41.0,2.0,AGUA SANTA,2022,1,12,16
2022-01-12 17:00:00,49.49,,4.0,0.78,46.0,16.0,AGUA SANTA,2022,1,12,17
2022-01-12 18:00:00,45.13,,8.1,0.95,57.0,41.0,AGUA SANTA,2022,1,12,18
2022-01-12 19:00:00,31.44,,15.2,0.94,62.0,9.0,AGUA SANTA,2022,1,12,19
2022-01-12 20:00:00,13.12,,20.4,1.23,82.0,33.0,AGUA SANTA,2022,1,12,20
2022-01-12 21:00:00,10.43,,21.7,0.61,71.0,25.0,AGUA SANTA,2022,1,12,21
2022-01-12 22:00:00,7.5,,22.6,0.75,69.0,46.0,AGUA SANTA,2022,1,12,22
2022-01-12 23:00:00,6.05,,20.4,0.62,83.0,14.0,AGUA SANTA,2022,1,12,23
2022-01-13 00:00:00,10.76,,11.8,0.16,50.0,4.0,AGUA SANTA,2022,1,13,0
2022-01-13 01:00:00,13.44,,9.1,0.3,30.0,8.333333333333332,AGUA SANTA,2022,1,13,1
2022-01-13 02:00:00,14.16,,7.9,0.29,27.0,12.666666666666666,AGUA SANTA,2022,1,13,2
2022-01-13 03:00:00,12.2,,8.4,0.16,26.0,17.0,AGUA SANTA,2022,1,13,3
2022-01-13 04:00:00,11.06,,8.7,0.22,34.0,16.0,AGUA SANTA,2022,1,13,4
2022-01-13 05:00:00,7.11,,11.8,0.3,36.0,25.0,AGUA SANTA,2022,1,13,5
2022-01-13 06:00:00,3.06,,16.8,0.85,35.0,21.0,AGUA SANTA,2022,1,13,6
2022-01-13 07:00:00,3.4,,13.0,0.95,59.0,21.0,AGUA SANTA,2022,1,13,7
2022-01-13 08:00:00,5.2,,18.6,1.92,52.0,18.0,AGUA SANTA,2022,1,13,8
2022-01-13 09:00:00,13.1,,22.9,1.77,59.0,21.0,AGUA SANTA,2022,1,13,9
2022-01-13 10:00:00,28.79,,11.0,1.01,14.0,8.0,AGUA SANTA,2022,1,13,10
2022-01-13 11:00:00,33.97,,6.0,1.19,26.0,3.0,AGUA SANTA,2022,1,13,11
2022-01-13 12:00:00,40.94,,5.1,1.24,15.0,6.5,AGUA SANTA,2022,1,13,12
2022-01-13 13:00:00,45.38,,4.8,1.25,23.0,10.0,AGUA SANTA,2022,1,13,13
2022-01-13 14:00:00,48.53,,4.9,0.91,31.0,19.0,AGUA SANTA,2022,1,13,14
2022-01-13 15:00:00,52.28,,5.2,0.71,35.0,7.0,AGUA SANTA,2022,1,13,15
2022-01-13 16:00:00,50.71,,3.8,0.57,27.0,6.0,AGUA SANTA,2022,1,13,16
2022-01-13 17:00:00,45.97,,4.0,0.52,46.0,5.0,AGUA SANTA,2022,1,13,17
2022-01-13 18:00:00,25.67,,14.5,0.77,72.0,23.0,AGUA SANTA,2022,1,13,18
2022-01-13 19:00:00,16.48,,17.8,0.37,81.0,22.0,AGUA SANTA,2022,1,13,19
2022-01-13 20:00:00,20.82,,13.7,0.79,23.0,24.0,AGUA SANTA,2022,1,13,20
2022-01-13 21:00:00,21.84,,10.7,0.34,39.0,12.0,AGUA SANTA,2022,1,13,21
2022-01-13 22:00:00,19.11,,10.3,0.68,23.0,19.0,AGUA SANTA,2022,1,13,22
2022-01-13 23:00:00,20.36,,8.4,0.07,21.0,2.0,AGUA SANTA,2022,1,13,23
2022-01-14 00:00:00,17.58,,8.1,0.26,29.0,20.0,AGUA SANTA,2022,1,14,0
2022-01-14 01:00:00,18.59,,5.6,0.23,11.0,13.5,AGUA SANTA,2022,1,14,1
2022-01-14 02:00:00,10.13,,10.8,0.23,26.0,7.0,AGUA SANTA,2022,1,14,2
2022-01-14 03:00:00,3.24,,15.6,0.46,67.0,23.0,AGUA SANTA,2022,1,14,3
2022-01-14 04:00:00,2.98,,14.5,0.5,68.0,25.0,AGUA SANTA,2022,1,14,4
2022-01-14 05:00:00,2.88,,14.2,0.6,81.0,34.0,AGUA SANTA,2022,1,14,5
2022-01-14 06:00:00,3.08,,13.7,0.76,78.0,28.0,AGUA SANTA,2022,1,14,6
2022-01-14 07:00:00,3.35,,13.7,1.15,112.0,43.0,AGUA SANTA,2022,1,14,7
2022-01-14 08:00:00,7.19,,13.8,1.42,74.0,36.0,AGUA SANTA,2022,1,14,8
2022-01-14 09:00:00,15.09,,12.9,1.79,61.0,10.0,AGUA SANTA,2022,1,14,9
2022-01-14 10:00:00,21.83,,15.3,1.29,33.0,11.0,AGUA SANTA,2022,1,14,10
2022-01-14 11:00:00,35.64,,9.7,0.97,34.0,2.0,AGUA SANTA,2022,1,14,11
2022-01-14 12:00:00,46.11,,5.9,0.66,32.0,4.0,AGUA SANTA,2022,1,14,12
2022-01-14 13:00:00,50.32,,3.2,0.55,41.0,5.0,AGUA SANTA,2022,1,14,13
2022-01-14 14:00:00,53.53,,2.9,0.62,20.0,3.666666666666667,AGUA SANTA,2022,1,14,14
2022-01-14 15:00:00,55.99,,4.1,0.61,46.0,2.3333333333333335,AGUA SANTA,2022,1,14,15
2022-01-14 16:00:00,55.14,,5.0,0.6,44.0,1.0,AGUA SANTA,2022,1,14,16
2022-01-14 17:00:00,58.22,,5.8,0.97,53.0,13.0,AGUA SANTA,2022,1,14,17
2022-01-14 18:00:00,35.87,,19.8,1.47,68.0,33.0,AGUA SANTA,2022,1,14,18
2022-01-14 19:00:00,23.35,,26.1,1.56,82.0,22.0,AGUA SANTA,2022,1,14,19
2022-01-14 20:00:00,14.48,,31.3,1.1,107.0,38.0,AGUA SANTA,2022,1,14,20
2022-01-14 21:00:00,20.51,,28.8,1.4,72.0,23.0,AGUA SANTA,2022,1,14,21
2022-01-14 22:00:00,7.57,,36.7,1.48,85.0,41.0,AGUA SANTA,2022,1,14,22
2022-01-14 23:00:00,3.52,,36.3,1.08,122.0,38.0,AGUA SANTA,2022,1,14,23
2022-01-15 00:00:00,6.09,,31.8,1.19,79.0,30.0,AGUA SANTA,2022,1,15,0
2022-01-15 01:00:00,4.45,,31.3,1.05,101.0,44.0,AGUA SANTA,2022,1,15,1
2022-01-15 02:00:00,4.54,,27.9,0.9,125.0,60.0,AGUA SANTA,2022,1,15,2
2022-01-15 03:00:00,7.5,,23.2,0.71,82.0,62.0,AGUA SANTA,2022,1,15,3
2022-01-15 04:00:00,3.73,,26.7,1.13,113.0,61.0,AGUA SANTA,2022,1,15,4
2022-01-15 05:00:00,3.5,,23.8,0.79,104.0,60.0,AGUA SANTA,2022,1,15,5
2022-01-15 06:00:00,3.18,,23.7,1.77,116.0,46.0,AGUA SANTA,2022,1,15,6
2022-01-15 07:00:00,4.12,,22.8,3.54,109.0,25.0,AGUA SANTA,2022,1,15,7
2022-01-15 08:00:00,7.78,,21.5,3.14,85.0,36.0,AGUA SANTA,2022,1,15,8
2022-01-15 09:00:00,14.87,,24.4,3.42,100.0,36.0,AGUA SANTA,2022,1,15,9
2022-01-15 10:00:00,40.65,,9.9,1.39,89.0,11.0,AGUA SANTA,2022,1,15,10
2022-01-15 11:00:00,57.23,,6.4,1.16,18.0,9.0,AGUA SANTA,2022,1,15,11
2022-01-15 12:00:00,63.85,,7.0,1.12,20.0,6.0,AGUA SANTA,2022,1,15,12
2022-01-15 13:00:00,68.47,,5.6,0.98,35.0,18.0,AGUA SANTA,2022,1,15,13
2022-01-15 14:00:00,56.0,,3.2,0.59,50.0,16.0,AGUA SANTA,2022,1,15,14
2022-01-15 15:00:00,57.52,,3.4,0.64,46.0,13.0,AGUA SANTA,2022,1,15,15
2022-01-15 16:00:00,52.23,,6.7,0.66,33.0,19.0,AGUA SANTA,2022,1,15,16
2022-01-15 17:00:00,23.42,,14.3,0.76,194.0,36.0,AGUA SANTA,2022,1,15,17
2022-01-15 18:00:00,31.01,,10.2,1.41,54.0,25.0,AGUA SANTA,2022,1,15,18
2022-01-15 19:00:00,8.41,,25.8,2.14,19.0,14.0,AGUA SANTA,2022,1,15,19
2022-01-15 20:00:00,4.84,,26.9,2.91,44.0,22.0,AGUA SANTA,2022,1,15,20
2022-01-15 21:00:00,3.57,,24.3,1.98,25.0,19.0,AGUA SANTA,2022,1,15,21
2022-01-15 22:00:00,3.53,,22.2,1.36,67.0,23.0,AGUA SANTA,2022,1,15,22
2022-01-15 23:00:00,12.83,,12.9,0.89,66.0,22.0,AGUA SANTA,2022,1,15,23
2022-01-16 00:00:00,6.28,,17.6,0.91,30.0,21.0,AGUA SANTA,2022,1,16,0
2022-01-16 01:00:00,8.97,,13.9,0.53,48.0,26.0,AGUA SANTA,2022,1,16,1
2022-01-16 02:00:00,7.16,,12.9,0.49,56.0,19.0,AGUA SANTA,2022,1,16,2
2022-01-16 03:00:00,5.99,,12.0,0.39,43.0,16.0,AGUA SANTA,2022,1,16,3
2022-01-16 04:00:00,3.4,,13.5,0.38,37.0,13.0,AGUA SANTA,2022,1,16,4
2022-01-16 05:00:00,2.91,,13.4,0.52,53.0,23.0,AGUA SANTA,2022,1,16,5
2022-01-16 06:00:00,3.6,,12.2,0.35,68.0,42.0,AGUA SANTA,2022,1,16,6
2022-01-16 07:00:00,4.31,,12.7,0.35,38.0,34.0,AGUA SANTA,2022,1,16,7
2022-01-16 08:00:00,7.19,,12.5,0.43,27.0,17.0,AGUA SANTA,2022,1,16,8
2022-01-16 09:00:00,14.91,,12.3,0.68,34.0,28.0,AGUA SANTA,2022,1,16,9
2022-01-16 10:00:00,29.88,,7.1,0.47,26.0,10.0,AGUA SANTA,2022,1,16,10
2022-01-16 11:00:00,40.98,,4.6,0.91,15.0,9.0,AGUA SANTA,2022,1,16,11
2022-01-16 12:00:00,46.36,,4.0,0.64,37.0,14.0,AGUA SANTA,2022,1,16,12
2022-01-16 13:00:00,52.8,,2.6,0.79,27.0,7.5,AGUA SANTA,2022,1,16,13
2022-01-16 14:00:00,52.78,,2.6,0.62,9.0,1.0,AGUA SANTA,2022,1,16,14
2022-01-16 15:00:00,55.44,,2.6,0.75,24.0,6.0,AGUA SANTA,2022,1,16,15
2022-01-16 16:00:00,57.24,,2.4,0.8,125.0,11.0,AGUA SANTA,2022,1,16,16
2022-01-16 17:00:00,51.53,,6.4,0.84,93.0,16.0,AGUA SANTA,2022,1,16,17
2022-01-16 18:00:00,43.41,,9.1,0.63,70.0,27.0,AGUA SANTA,2022,1,16,18
2022-01-16 19:00:00,38.09,,8.7,1.1,66.0,32.0,AGUA SANTA,2022,1,16,19
2022-01-16 20:00:00,32.82,,9.0,0.9,49.0,23.0,AGUA SANTA,2022,1,16,20
2022-01-16 21:00:00,23.37,,14.5,3.03,1.0,15.5,AGUA SANTA,2022,1,16,21
2022-01-16 22:00:00,21.35,,12.7,1.11,57.0,8.0,AGUA SANTA,2022,1,16,22
2022-01-16 23:00:00,27.32,,8.0,0.97,31.0,4.0,AGUA SANTA,2022,1,16,23
2022-01-17 00:00:00,28.41,,6.4,0.46,54.0,23.0,AGUA SANTA,2022,1,17,0
2022-01-17 01:00:00,31.03,,4.7,0.58,26.0,6.0,AGUA SANTA,2022,1,17,1
2022-01-17 02:00:00,33.58,,3.3,0.37,27.0,18.0,AGUA SANTA,2022,1,17,2
2022-01-17 03:00:00,30.76,,3.9,0.66,21.0,22.0,AGUA SANTA,2022,1,17,3
2022-01-17 04:00:00,24.41,,6.1,0.49,18.0,20.0,AGUA SANTA,2022,1,17,4
2022-01-17 05:00:00,11.45,,12.8,0.33,55.0,18.0,AGUA SANTA,2022,1,17,5
2022-01-17 06:00:00,6.54,,19.8,0.66,32.0,15.0,AGUA SANTA,2022,1,17,6
2022-01-17 07:00:00,7.64,,18.5,0.65,41.0,24.0,AGUA SANTA,2022,1,17,7
2022-01-17 08:00:00,5.29,,15.3,0.92,64.0,21.0,AGUA SANTA,2022,1,17,8
2022-01-17 09:00:00,10.18,,18.6,2.26,65.0,22.0,AGUA SANTA,2022,1,17,9
2022-01-17 10:00:00,24.02,,19.2,2.44,55.0,18.0,AGUA SANTA,2022,1,17,10
2022-01-17 11:00:00,45.34,,9.4,2.14,27.0,14.0,AGUA SANTA,2022,1,17,11
2022-01-17 12:00:00,51.21,,5.1,2.71,7.0,10.0,AGUA SANTA,2022,1,17,12
2022-01-17 13:00:00,54.71,,5.0,1.67,7.0,6.0,AGUA SANTA,2022,1,17,13
2022-01-17 14:00:00,49.13,,8.6,1.65,38.0,12.0,AGUA SANTA,2022,1,17,14
2022-01-17 15:00:00,41.44,,10.5,1.51,59.0,19.0,AGUA SANTA,2022,1,17,15
2022-01-17 16:00:00,36.04,,13.1,1.15,50.0,25.0,AGUA SANTA,2022,1,17,16
2022-01-17 17:00:00,21.93,,21.1,2.94,66.0,25.0,AGUA SANTA,2022,1,17,17
2022-01-17 18:00:00,9.09,,29.0,2.72,75.0,30.0,AGUA SANTA,2022,1,17,18
2022-01-17 19:00:00,7.63,,27.4,1.81,72.0,36.0,AGUA SANTA,2022,1,17,19
2022-01-17 20:00:00,5.28,,26.4,1.01,54.0,9.0,AGUA SANTA,2022,1,17,20
2022-01-17 21:00:00,3.26,,26.6,1.29,66.0,11.0,AGUA SANTA,2022,1,17,21
2022-01-17 22:00:00,3.4,,25.2,1.14,57.0,27.0,AGUA SANTA,2022,1,17,22
2022-01-17 23:00:00,4.99,,22.9,0.66,66.0,48.0,AGUA SANTA,2022,1,17,23
2022-01-18 00:00:00,16.47,,17.9,0.49,59.0,32.0,AGUA SANTA,2022,1,18,0
2022-01-18 01:00:00,17.55,,15.2,0.52,38.0,26.0,AGUA SANTA,2022,1,18,1
2022-01-18 02:00:00,11.11,,17.1,0.38,40.0,32.0,AGUA SANTA,2022,1,18,2
2022-01-18 03:00:00,8.51,,16.0,0.19,39.0,24.0,AGUA SANTA,2022,1,18,3
2022-01-18 04:00:00,5.21,,16.2,0.21,60.0,15.0,AGUA SANTA,2022,1,18,4
2022-01-18 05:00:00,3.02,,17.4,0.52,38.0,12.0,AGUA SANTA,2022,1,18,5
2022-01-18 06:00:00,2.82,,16.5,0.8,48.0,11.0,AGUA SANTA,2022,1,18,6
2022-01-18 07:00:00,3.5,,15.5,1.25,62.0,27.0,AGUA SANTA,2022,1,18,7
2022-01-18 08:00:00,6.82,,16.4,1.78,68.0,43.0,AGUA SANTA,2022,1,18,8
2022-01-18 09:00:00,15.55,,16.7,1.86,41.0,8.0,AGUA SANTA,2022,1,18,9
2022-01-18 10:00:00,30.85,,15.5,1.58,24.0,1.0,AGUA SANTA,2022,1,18,10
2022-01-18 11:00:00,51.12,,9.2,1.07,51.0,13.0,AGUA SANTA,2022,1,18,11
2022-01-18 12:00:00,57.59,,6.9,1.47,32.0,12.0,AGUA SANTA,2022,1,18,12
2022-01-18 13:00:00,59.2,,4.8,0.95,26.0,2.0,AGUA SANTA,2022,1,18,13
2022-01-18 14:00:00,57.06,,6.1,0.79,18.0,14.0,AGUA SANTA,2022,1,18,14
2022-01-18 15:00:00,58.57,,7.5,0.82,39.0,25.0,AGUA SANTA,2022,1,18,15
2022-01-18 16:00:00,59.87,,6.2,1.19,70.0,16.0,AGUA SANTA,2022,1,18,16
2022-01-18 17:00:00,52.39,,6.0,4.89,73.0,27.0,AGUA SANTA,2022,1,18,17
2022-01-18 18:00:00,37.81,,15.9,3.36,57.0,27.0,AGUA SANTA,2022,1,18,18
2022-01-18 19:00:00,26.36,,24.0,2.77,80.0,34.0,AGUA SANTA,2022,1,18,19
2022-01-18 20:00:00,24.47,,23.2,1.0,71.0,20.0,AGUA SANTA,2022,1,18,20
2022-01-18 21:00:00,13.07,,27.5,1.02,49.0,25.0,AGUA SANTA,2022,1,18,21
2022-01-18 22:00:00,11.24,,24.2,0.6,75.0,40.0,AGUA SANTA,2022,1,18,22
2022-01-18 23:00:00,6.47,,25.4,0.59,102.0,18.0,AGUA SANTA,2022,1,18,23
2022-01-19 00:00:00,3.1,,27.6,0.88,78.0,27.0,AGUA SANTA,2022,1,19,0
2022-01-19 01:00:00,2.75,,24.7,0.91,105.0,62.0,AGUA SANTA,2022,1,19,1
2022-01-19 02:00:00,2.86,,22.2,0.62,115.0,57.0,AGUA SANTA,2022,1,19,2
2022-01-19 03:00:00,2.89,,20.6,0.82,91.0,39.0,AGUA SANTA,2022,1,19,3
2022-01-19 04:00:00,3.23,,19.0,0.74,69.0,38.0,AGUA SANTA,2022,1,19,4
2022-01-19 05:00:00,3.3,,18.8,1.09,67.0,33.0,AGUA SANTA,2022,1,19,5
2022-01-19 06:00:00,3.32,,18.5,1.06,74.0,34.0,AGUA SANTA,2022,1,19,6
2022-01-19 07:00:00,4.02,,18.4,1.35,101.0,27.0,AGUA SANTA,2022,1,19,7
2022-01-19 08:00:00,6.58,,20.2,1.94,95.0,35.0,AGUA SANTA,2022,1,19,8
2022-01-19 09:00:00,14.77,,21.3,2.42,69.0,20.0,AGUA SANTA,2022,1,19,9
2022-01-19 10:00:00,33.3,,17.5,1.75,45.0,12.0,AGUA SANTA,2022,1,19,10
2022-01-19 11:00:00,48.66,,16.3,1.45,62.0,1.0,AGUA SANTA,2022,1,19,11
2022-01-19 12:00:00,66.65,,8.6,1.38,42.0,16.0,AGUA SANTA,2022,1,19,12
2022-01-19 13:00:00,67.59,,7.4,1.76,26.0,12.0,AGUA SANTA,2022,1,19,13
2022-01-19 14:00:00,64.2,,6.9,1.7,26.0,14.0,AGUA SANTA,2022,1,19,14
2022-01-19 15:00:00,60.27,,9.4,1.66,63.0,36.0,AGUA SANTA,2022,1,19,15
2022-01-19 16:00:00,64.51,,5.5,1.65,56.0,12.0,AGUA SANTA,2022,1,19,16
2022-01-19 17:00:00,61.09,,4.7,1.23,57.0,14.0,AGUA SANTA,2022,1,19,17
2022-01-19 18:00:00,55.19,,7.8,1.45,39.0,20.0,AGUA SANTA,2022,1,19,18
2022-01-19 19:00:00,23.95,,28.4,1.73,89.0,40.0,AGUA SANTA,2022,1,19,19
2022-01-19 20:00:00,3.38,,40.9,2.54,137.0,50.0,AGUA SANTA,2022,1,19,20
2022-01-19 21:00:00,5.82,,34.3,1.42,105.0,33.0,AGUA SANTA,2022,1,19,21
2022-01-19 22:00:00,7.27,,30.3,1.47,62.0,37.0,AGUA SANTA,2022,1,19,22
2022-01-19 23:00:00,4.79,,28.3,0.7,82.0,41.0,AGUA SANTA,2022,1,19,23
2022-01-20 00:00:00,5.45,,25.2,1.1,84.0,52.0,AGUA SANTA,2022,1,20,0
2022-01-20 01:00:00,4.59,,26.1,0.94,73.0,31.0,AGUA SANTA,2022,1,20,1
2022-01-20 02:00:00,2.92,,28.8,0.92,84.0,31.0,AGUA SANTA,2022,1,20,2
2022-01-20 03:00:00,2.82,,26.1,1.14,104.0,30.0,AGUA SANTA,2022,1,20,3
2022-01-20 04:00:00,2.85,,24.4,1.23,69.0,32.0,AGUA SANTA,2022,1,20,4
2022-01-20 05:00:00,2.98,,22.1,1.15,90.0,37.0,AGUA SANTA,2022,1,20,5
2022-01-20 06:00:00,2.78,,20.2,1.63,81.0,35.0,AGUA SANTA,2022,1,20,6
2022-01-20 07:00:00,3.42,,18.9,2.25,90.0,28.0,AGUA SANTA,2022,1,20,7
2022-01-20 08:00:00,5.3,,20.6,2.7,114.0,35.0,AGUA SANTA,2022,1,20,8
2022-01-20 09:00:00,14.16,,22.8,3.25,74.0,31.0,AGUA SANTA,2022,1,20,9
2022-01-20 10:00:00,33.39,,17.4,1.89,46.0,16.0,AGUA SANTA,2022,1,20,10
2022-01-20 11:00:00,51.31,,12.6,1.61,48.0,9.0,AGUA SANTA,2022,1,20,11
2022-01-20 12:00:00,64.53,,6.9,1.73,24.0,16.0,AGUA SANTA,2022,1,20,12
2022-01-20 13:00:00,60.95,,7.1,1.57,29.0,15.0,AGUA SANTA,2022,1,20,13
2022-01-20 14:00:00,49.92,,10.1,1.13,62.0,18.0,AGUA SANTA,2022,1,20,14
2022-01-20 15:00:00,52.08,,7.6,1.05,27.0,17.5,AGUA SANTA,2022,1,20,15
2022-01-20 16:00:00,53.71,,8.7,1.09,49.0,17.0,AGUA SANTA,2022,1,20,16
2022-01-20 17:00:00,47.15,,14.3,1.46,38.0,8.0,AGUA SANTA,2022,1,20,17
2022-01-20 18:00:00,33.35,,23.5,1.88,75.0,19.0,AGUA SANTA,2022,1,20,18
2022-01-20 19:00:00,25.46,,24.7,1.95,82.0,46.0,AGUA SANTA,2022,1,20,19
2022-01-20 20:00:00,23.67,,19.2,0.85,103.0,35.0,AGUA SANTA,2022,1,20,20
2022-01-20 21:00:00,26.12,,13.9,1.13,69.0,31.0,AGUA SANTA,2022,1,20,21
2022-01-20 22:00:00,32.24,,10.1,0.55,45.0,29.0,AGUA SANTA,2022,1,20,22
2022-01-20 23:00:00,35.41,,8.3,0.86,62.0,19.0,AGUA SANTA,2022,1,20,23
2022-01-21 00:00:00,34.08,,6.3,0.31,37.0,24.0,AGUA SANTA,2022,1,21,0
2022-01-21 01:00:00,33.96,,6.3,0.69,30.0,25.0,AGUA SANTA,2022,1,21,1
2022-01-21 02:00:00,31.85,,6.3,0.43,39.0,28.0,AGUA SANTA,2022,1,21,2
2022-01-21 03:00:00,27.45,,5.8,0.45,85.0,25.0,AGUA SANTA,2022,1,21,3
2022-01-21 04:00:00,21.91,,5.8,0.4,55.0,2.0,AGUA SANTA,2022,1,21,4
2022-01-21 05:00:00,18.06,,9.1,0.16,60.0,25.0,AGUA SANTA,2022,1,21,5
2022-01-21 06:00:00,14.06,,12.8,0.38,13.0,19.0,AGUA SANTA,2022,1,21,6
2022-01-21 07:00:00,13.46,,13.9,0.23,28.0,13.0,AGUA SANTA,2022,1,21,7
2022-01-21 08:00:00,16.55,,12.9,0.48,43.0,26.0,AGUA SANTA,2022,1,21,8
2022-01-21 09:00:00,26.0,,9.2,0.64,6.0,21.5,AGUA SANTA,2022,1,21,9
2022-01-21 10:00:00,32.98,,6.0,0.37,21.0,17.0,AGUA SANTA,2022,1,21,10
2022-01-21 11:00:00,35.95,,5.0,0.48,8.0,3.0,AGUA SANTA,2022,1,21,11
2022-01-21 12:00:00,36.66,,5.0,0.45,27.0,15.0,AGUA SANTA,2022,1,21,12
2022-01-21 13:00:00,38.01,,5.1,0.34,13.0,22.5,AGUA SANTA,2022,1,21,13
2022-01-21 14:00:00,36.53,,6.2,0.47,43.0,30.0,AGUA SANTA,2022,1,21,14
2022-01-21 15:00:00,38.019999999999996,,6.9,1.3250000000000002,30.0,28.285714285714285,AGUA SANTA,2022,1,21,15
2022-01-21 16:00:00,39.51,,7.6,2.18,17.0,26.571428571428573,AGUA SANTA,2022,1,21,16
2022-01-21 17:00:00,35.79,,11.6,1.4000000000000001,50.0,24.857142857142858,AGUA SANTA,2022,1,21,17
2022-01-21 18:00:00,26.81,,17.5,0.62,58.0,23.142857142857142,AGUA SANTA,2022,1,21,18
2022-01-21 19:00:00,19.22,,20.9,0.67,69.0,21.42857142857143,AGUA SANTA,2022,1,21,19
2022-01-21 20:00:00,15.37,,23.6,1.12,64.0,19.714285714285715,AGUA SANTA,2022,1,21,20
2022-01-21 21:00:00,20.9,,17.8,0.55,78.0,18.0,AGUA SANTA,2022,1,21,21
2022-01-21 22:00:00,16.79,,16.9,0.54,65.0,4.0,AGUA SANTA,2022,1,21,22
2022-01-21 23:00:00,11.69,,17.9,0.21,38.0,4.666666666666667,AGUA SANTA,2022,1,21,23
2022-01-22 00:00:00,14.21,,9.3,0.38,29.0,5.333333333333333,AGUA SANTA,2022,1,22,0
2022-01-22 01:00:00,14.1,,5.5,0.15,35.0,6.0,AGUA SANTA,2022,1,22,1
2022-01-22 02:00:00,12.92,,6.3,0.02,25.0,14.0,AGUA SANTA,2022,1,22,2
2022-01-22 03:00:00,10.76,,9.1,0.18,25.0,15.0,AGUA SANTA,2022,1,22,3
2022-01-22 04:00:00,11.27,,8.3,0.235,17.0,10.0,AGUA SANTA,2022,1,22,4
2022-01-22 05:00:00,5.49,,9.9,0.29,20.0,10.0,AGUA SANTA,2022,1,22,5
2022-01-22 06:00:00,4.51,,13.5,0.5,23.0,9.0,AGUA SANTA,2022,1,22,6
2022-01-22 07:00:00,3.86,,16.7,0.78,23.0,16.0,AGUA SANTA,2022,1,22,7
2022-01-22 08:00:00,7.1,,16.9,0.57,57.0,23.0,AGUA SANTA,2022,1,22,8
2022-01-22 09:00:00,19.66,,10.6,0.8,2.0,17.0,AGUA SANTA,2022,1,22,9
2022-01-22 10:00:00,21.83,,7.4,0.37,37.0,11.0,AGUA SANTA,2022,1,22,10
2022-01-22 11:00:00,29.16,,6.4,0.43,12.0,8.333333333333334,AGUA SANTA,2022,1,22,11
2022-01-22 12:00:00,39.18,,4.9,0.44,12.0,5.666666666666667,AGUA SANTA,2022,1,22,12
2022-01-22 13:00:00,39.81,,4.1,0.47,7.0,3.0,AGUA SANTA,2022,1,22,13
2022-01-22 14:00:00,36.14,,6.2,0.47,25.0,8.0,AGUA SANTA,2022,1,22,14
2022-01-22 15:00:00,36.0,,6.6,0.44,27.0,8.0,AGUA SANTA,2022,1,22,15
2022-01-22 16:00:00,33.82,,8.0,0.48,23.0,14.0,AGUA SANTA,2022,1,22,16
2022-01-22 17:00:00,30.13,,10.3,0.63,27.0,9.5,AGUA SANTA,2022,1,22,17
2022-01-22 18:00:00,24.47,,12.8,0.5,50.0,5.0,AGUA SANTA,2022,1,22,18
2022-01-22 19:00:00,20.21,,13.4,0.6,62.0,2.0,AGUA SANTA,2022,1,22,19
2022-01-22 20:00:00,16.05,,13.3,0.21,47.0,9.0,AGUA SANTA,2022,1,22,20
2022-01-22 21:00:00,14.99,,13.1,0.41,31.0,23.0,AGUA SANTA,2022,1,22,21
2022-01-22 22:00:00,16.1,,11.7,0.2,26.0,9.0,AGUA SANTA,2022,1,22,22
2022-01-22 23:00:00,13.36,,12.3,0.19,30.0,29.0,AGUA SANTA,2022,1,22,23
2022-01-23 00:00:00,18.2,,8.9,0.28,14.0,24.0,AGUA SANTA,2022,1,23,0
2022-01-23 01:00:00,17.87,,8.0,0.2,19.0,19.0,AGUA SANTA,2022,1,23,1
2022-01-23 02:00:00,14.55,,8.9,0.09,24.0,15.5,AGUA SANTA,2022,1,23,2
2022-01-23 03:00:00,16.33,,7.9,0.19,28.0,12.0,AGUA SANTA,2022,1,23,3
2022-01-23 04:00:00,4.4,,13.8,0.29,24.0,14.5,AGUA SANTA,2022,1,23,4
